trainid,trainno,stationcode,blocksection,distance,arrivaltime,departuretime,05:59:00,06:00:00
487294,12493,VRBD,VRBD-AJH,127.28,99000,99000,,
487294,12493,AJH,AJH-CHJ,116.24,99360,99360,,
487294,12493,CHJ,CHJ-KSV,106.23,99720,99720,,
487294,12493,KSV,KSV-HDL,96.03,100320,100320,,
487294,12493,HDL,HDL-BNCR,83.73,101160,101160,,
487294,12493,BNCR,BNCR-SHLK,76.73,101580,101580,,
487294,12493,SHLK,SHLK-RDE,73.73,101820,101820,,
487294,12493,RDE,RDE-PWL,63.3,102540,102540,,
487294,12493,PWL,PWL-AST,53.99,103200,103200,,
487294,12493,AST,AST-BVH,42.76,103620,103620,,
487294,12493,BVH,BVH-FDN,32.85,103980,103980,,
487294,12493,FDN,FDN-FDB,28.85,104160,104160,,
487294,12493,FDB,FDB-TKDC,24.84,104340,104340,,
487294,12493,TKDC,TKDC-TKD,20.3,104520,104520,,
487294,12493,TKD,TKD-OKA,14.55,105300,105300,,
487294,12493,OKA,OKA-NZM,10.89,105900,105900,,
487294,12493,NZM,,7.23,106500,106500,,
487295,12494,NZM,NZM-OKA,7.23,77700,77700,,
487295,12494,OKA,OKA-TKD,10.89,78120,78120,,
487295,12494,TKD,TKD-TKDC,14.55,78360,78360,,
487295,12494,TKDC,TKDC-FDB,20.3,78600,78600,,
487295,12494,FDB,FDB-FDN,24.84,78780,78780,,
487295,12494,FDN,FDN-BVH,28.85,78960,78960,,
487295,12494,BVH,BVH-AST,32.85,79140,79140,,
487295,12494,AST,AST-PWL,42.76,79500,79500,,
487295,12494,PWL,PWL-RDE,53.99,80520,80520,,
487295,12494,RDE,RDE-SHLK,63.3,80820,80820,,
487295,12494,SHLK,SHLK-BNCR,73.73,81180,81180,,
487295,12494,BNCR,BNCR-HDL,76.73,81300,81300,,
487295,12494,HDL,HDL-KSV,83.73,81540,81540,,
487295,12494,KSV,KSV-CHJ,96.03,82020,82020,,
487295,12494,CHJ,CHJ-AJH,106.23,82380,82380,,
487295,12494,AJH,AJH-VRBD,116.24,82740,82740,,
487295,12494,VRBD,VRBD-BTSR,127.28,83400,83400,,
487295,12494,BTSR,BTSR-MTJ,134.64,83700,83700,,
487295,12494,MTJ,,137.05,84480,84480,,
487337,64568,TKJ,TKJ-CSB,2.6,65400,65400,,
487337,64568,CSB,CSB-NDLS,1.3,65640,65700,,
487337,64568,NDLS,,0,66300,66420,,
487338,64569,KSV,KSV-HDL,96.03,46500,46500,,
487338,64569,HDL,HDL-BNCR,83.73,47220,47280,,
487338,64569,BNCR,BNCR-SHLK,76.73,47760,47820,,
487338,64569,SHLK,SHLK-RDE,73.73,48060,48120,,
487338,64569,RDE,RDE-PWL,63.3,48660,48720,,
487338,64569,PWL,PWL-AST,53.99,50400,57900,,
487338,64569,AST,AST-BVH,42.76,58500,58620,,
487338,64569,BVH,BVH-FDN,32.85,59100,59160,,
487338,64569,FDN,FDN-FDB,28.85,59760,59820,,
487338,64569,FDB,FDB-TKDC,24.84,60180,60240,,
487338,64569,TKDC,TKDC-TKD,20.3,60540,60540,,
487338,64569,TKD,TKD-OKA,14.55,60900,60960,,
487338,64569,OKA,OKA-NZM,10.89,61740,61800,,
487338,64569,NZM,,7.23,62700,62700,,
487339,64570,NZM,NZM-OKA,7.23,34200,34200,,
487339,64570,OKA,OKA-TKD,10.89,34620,34680,,
487339,64570,TKD,TKD-TKDC,14.55,35100,35160,,
487339,64570,TKDC,TKDC-FDB,20.3,35520,35520,,
487339,64570,FDB,FDB-FDN,24.84,35820,35880,,
487339,64570,FDN,FDN-BVH,28.85,36180,36240,,
487339,64570,BVH,BVH-AST,32.85,36540,36600,,
487339,64570,AST,AST-PWL,42.76,37260,37320,,
487339,64570,PWL,PWL-RDE,53.99,38460,38580,,
487339,64570,RDE,RDE-SHLK,63.3,39060,39120,,
487339,64570,SHLK,SHLK-BNCR,73.73,39660,39720,,
487339,64570,BNCR,BNCR-HDL,76.73,39960,40020,,
487339,64570,HDL,HDL-KSV,83.73,40440,40800,,
487339,64570,KSV,,96.03,42300,42300,,
487358,64901,KSV,KSV-HDL,96.03,28800,28800,,
487358,64901,HDL,HDL-BNCR,83.73,29460,29520,,
487358,64901,BNCR,BNCR-SHLK,76.73,29940,30000,,
487358,64901,SHLK,SHLK-RDE,73.73,30300,30360,,
487358,64901,RDE,RDE-PWL,63.3,30840,30900,,
487358,64901,PWL,PWL-AST,53.99,31680,31800,,
487358,64901,AST,AST-BVH,42.76,32460,32520,,
487358,64901,BVH,BVH-FDN,32.85,33060,33120,,
487358,64901,FDN,FDN-FDB,28.85,33540,33600,,
487358,64901,FDB,FDB-TKDC,24.84,33900,33960,,
487358,64901,TKDC,TKDC-TKD,20.3,35100,35100,,
487358,64901,TKD,TKD-OKA,14.55,35580,35640,,
487358,64901,OKA,OKA-NZM,10.89,36120,36180,,
487358,64901,NZM,NZM-PGMD,7.23,36660,36720,,
487358,64901,PGMD,PGMD-TKJ,4.12,36960,36960,,
487358,64901,TKJ,TKJ-CSB,2.6,37140,37200,,
487358,64901,CSB,CSB-NDLS,1.3,37500,37560,,
487358,64901,NDLS,,0,38880,39000,,
487360,64902,NDLS,NDLS-CSB,0,57600,57720,,
487360,64902,CSB,CSB-TKJ,1.3,58020,58080,,
487360,64902,TKJ,TKJ-PGMD,2.6,58260,58320,,
487360,64902,PGMD,PGMD-NZM,4.12,58380,58380,,
487360,64902,NZM,NZM-OKA,7.23,58680,58740,,
487360,64902,OKA,OKA-TKD,10.89,59160,59220,,
487360,64902,TKD,TKD-TKDC,14.55,59580,59640,,
487360,64902,TKDC,TKDC-FDB,20.3,59940,59940,,
487360,64902,FDB,FDB-FDN,24.84,60240,60300,,
487360,64902,FDN,FDN-BVH,28.85,60600,60660,,
487360,64902,BVH,BVH-AST,32.85,60960,61020,,
487360,64902,AST,AST-PWL,42.76,61500,61560,,
487360,64902,PWL,PWL-RDE,53.99,63360,63480,,
487360,64902,RDE,RDE-SHLK,63.3,63960,64020,,
487360,64902,SHLK,SHLK-BNCR,73.73,64500,64560,,
487360,64902,BNCR,BNCR-HDL,76.73,64800,64860,,
487360,64902,HDL,HDL-KSV,83.73,65280,65340,,
487360,64902,KSV,,96.03,66300,66300,,
487361,64903,MTJ,MTJ-BTSR,137.05,20700,20700,,
487361,64903,BTSR,BTSR-VRBD,134.64,21120,21180,,
487361,64903,VRBD,VRBD-AJH,127.28,21600,21660,,
487361,64903,AJH,AJH-CHJ,116.24,22140,22200,,
487361,64903,CHJ,CHJ-KSV,106.23,22680,23100,,
487361,64903,KSV,KSV-HDL,96.03,23580,23640,,
487361,64903,HDL,HDL-BNCR,83.73,24240,24300,,
487361,64903,BNCR,BNCR-SHLK,76.73,24720,24780,,
487361,64903,SHLK,SHLK-RDE,73.73,25080,25140,,
487361,64903,RDE,RDE-PWL,63.3,25620,25680,,
487361,64903,PWL,PWL-AST,53.99,26700,26760,,
487361,64903,AST,AST-BVH,42.76,27420,27480,,
487361,64903,BVH,BVH-FDN,32.85,27900,27960,,
487361,64903,FDN,FDN-FDB,28.85,28200,28260,,
487361,64903,FDB,FDB-TKDC,24.84,28500,28560,,
487361,64903,TKDC,TKDC-TKD,20.3,29400,29400,,
487361,64903,TKD,TKD-OKA,14.55,29580,29640,,
487361,64903,OKA,OKA-NZM,10.89,30000,30060,,
487361,64903,NZM,NZM-PGMD,7.23,30420,30480,,
487361,64903,PGMD,PGMD-TKJ,4.12,30720,30720,,
487361,64903,TKJ,TKJ-CSB,2.6,30840,30900,,
487361,64903,CSB,CSB-NDLS,1.3,31200,31260,,
487361,64903,NDLS,,0,32100,32280,,
487362,64904,NDLS,NDLS-CSB,0,61680,61800,,
487362,64904,CSB,CSB-TKJ,1.3,62100,62160,,
487362,64904,TKJ,TKJ-PGMD,2.6,62340,62400,,
487362,64904,PGMD,PGMD-NZM,4.12,62580,62580,,
487362,64904,NZM,NZM-OKA,7.23,63120,63180,,
487362,64904,OKA,OKA-TKD,10.89,63600,63660,,
487362,64904,TKD,TKD-TKDC,14.55,64020,64080,,
487362,64904,TKDC,TKDC-FDB,20.3,64380,64380,,
487362,64904,FDB,FDB-FDN,24.84,64800,64860,,
487362,64904,FDN,FDN-BVH,28.85,65220,65280,,
487362,64904,BVH,BVH-AST,32.85,65820,65880,,
487362,64904,AST,AST-PWL,42.76,66600,66660,,
487362,64904,PWL,PWL-RDE,53.99,68100,68220,,
487362,64904,RDE,RDE-SHLK,63.3,68700,68760,,
487362,64904,SHLK,SHLK-BNCR,73.73,69240,69300,,
487362,64904,BNCR,BNCR-HDL,76.73,69540,69600,,
487362,64904,HDL,HDL-KSV,83.73,70020,70080,,
487362,64904,KSV,KSV-CHJ,96.03,70680,70740,,
487362,64904,CHJ,CHJ-AJH,106.23,71220,71280,,
487362,64904,AJH,AJH-VRBD,116.24,71760,71820,,
487362,64904,VRBD,VRBD-BTSR,127.28,72300,72360,,
487362,64904,BTSR,BTSR-MTJ,134.64,72720,72780,,
487362,64904,MTJ,,137.05,73500,73500,,
487364,64905,MTJ,MTJ-BTSR,137.05,18000,18000,,
487364,64905,BTSR,BTSR-VRBD,134.64,18420,18480,,
487364,64905,VRBD,VRBD-AJH,127.28,18900,19320,,
487364,64905,AJH,AJH-CHJ,116.24,19800,19860,,
487364,64905,CHJ,CHJ-KSV,106.23,20340,20400,,
487364,64905,KSV,KSV-HDL,96.03,20880,20940,,
487364,64905,HDL,HDL-BNCR,83.73,21540,21600,,
487364,64905,BNCR,BNCR-SHLK,76.73,22020,22080,,
487364,64905,SHLK,SHLK-RDE,73.73,22380,22440,,
487364,64905,RDE,RDE-PWL,63.3,22920,22980,,
487364,64905,PWL,PWL-AST,53.99,24180,24300,,
487364,64905,AST,AST-BVH,42.76,24960,25020,,
487364,64905,BVH,BVH-FDN,32.85,25620,25680,,
487364,64905,FDN,FDN-FDB,28.85,25980,26040,,
487364,64905,FDB,FDB-TKDC,24.84,26340,26400,,
487364,64905,TKDC,TKDC-TKD,20.3,26700,26700,,
487364,64905,TKD,TKD-OKA,14.55,27060,27120,,
487364,64905,OKA,OKA-NZM,10.89,27420,27480,,
487364,64905,NZM,NZM-PGMD,7.23,28020,28080,,
487364,64905,PGMD,PGMD-TKJ,4.12,28320,28320,,
487364,64905,TKJ,TKJ-CSB,2.6,28440,28500,,
487364,64905,CSB,CSB-NDLS,1.3,28680,28740,,
487364,64905,NDLS,,0,30000,30000,,
487365,64906,NDLS,NDLS-CSB,0,65580,65700,,
487365,64906,CSB,CSB-TKJ,1.3,66000,66060,,
487365,64906,TKJ,TKJ-PGMD,2.6,66180,66240,,
487365,64906,PGMD,PGMD-NZM,4.12,66360,66360,,
487365,64906,NZM,NZM-OKA,7.23,66660,66720,,
487365,64906,OKA,OKA-TKD,10.89,67140,67200,,
487365,64906,TKD,TKD-TKDC,14.55,67560,67620,,
487365,64906,TKDC,TKDC-FDB,20.3,67920,67920,,
487365,64906,FDB,FDB-FDN,24.84,68220,68280,,
487365,64906,FDN,FDN-BVH,28.85,68580,68640,,
487365,64906,BVH,BVH-AST,32.85,68940,69000,,
487365,64906,AST,AST-PWL,42.76,69480,69540,,
487365,64906,PWL,,53.99,70800,70800,,
487366,64908,NDLS,NDLS-CSB,0,23280,23400,,
487366,64908,CSB,CSB-TKJ,1.3,23640,23700,,
487366,64908,TKJ,TKJ-PGMD,2.6,23880,23940,,
487366,64908,PGMD,PGMD-NZM,4.12,24060,24060,,
487366,64908,NZM,NZM-OKA,7.23,24420,24480,,
487366,64908,OKA,OKA-TKD,10.89,24840,24900,,
487366,64908,TKD,TKD-TKDC,14.55,25200,25260,,
487366,64908,TKDC,TKDC-FDB,20.3,25500,25500,,
487366,64908,FDB,FDB-FDN,24.84,25800,25860,,
487366,64908,FDN,FDN-BVH,28.85,26220,26280,,
487366,64908,BVH,,32.85,27300,27300,,
487367,64910,NDLS,NDLS-CSB,0,68100,68220,,
487367,64910,CSB,CSB-TKJ,1.3,68520,68580,,
487367,64910,TKJ,TKJ-PGMD,2.6,68760,68820,,
487367,64910,PGMD,PGMD-NZM,4.12,68880,68880,,
487367,64910,NZM,NZM-OKA,7.23,69120,69180,,
487367,64910,OKA,OKA-TKD,10.89,69600,69660,,
487367,64910,TKD,TKD-TKDC,14.55,70020,70080,,
487367,64910,TKDC,TKDC-FDB,20.3,70380,70380,,
487367,64910,FDB,FDB-FDN,24.84,70680,70740,,
487367,64910,FDN,FDN-BVH,28.85,71040,71100,,
487367,64910,BVH,BVH-AST,32.85,71400,71460,,
487367,64910,AST,AST-PWL,42.76,71940,72000,,
487367,64910,PWL,PWL-RDE,53.99,73080,73200,,
487367,64910,RDE,RDE-SHLK,63.3,73680,73740,,
487367,64910,SHLK,SHLK-BNCR,73.73,74220,74280,,
487367,64910,BNCR,BNCR-HDL,76.73,74520,74580,,
487367,64910,HDL,HDL-KSV,83.73,75000,75480,,
487367,64910,KSV,KSV-CHJ,96.03,76200,76620,,
487367,64910,CHJ,CHJ-AJH,106.23,77100,77160,,
487367,64910,AJH,AJH-VRBD,116.24,77640,77700,,
487367,64910,VRBD,VRBD-BTSR,127.28,78180,78600,,
487367,64910,BTSR,BTSR-MTJ,134.64,78960,79020,,
487367,64910,MTJ,,137.05,79800,79800,,
487368,64911,NDLS,,0,33900,33900,,
487369,64912,NDLS,,0,33300,33300,,
487378,64951,AGC,,190.38,61200,61200,,
487379,64952,AGC,,190.38,38400,38400,,
487382,64955,AGC,AGC-RKM,190.38,27900,27900,,
487382,64955,RKM,,186.5,28560,28680,,
487383,64956,RKM,RKM-AGC,186.5,52200,52320,,
487383,64956,AGC,,190.38,54300,54300,,
487439,14085,TKJ,TKJ-CSB,2.6,64800,64800,,
487439,14085,CSB,CSB-NDLS,1.3,65040,65100,,
487439,14085,NDLS,,0,65880,66000,,
487440,14086,NDLS,NDLS-CSB,0,34980,35100,,
487440,14086,CSB,CSB-TKJ,1.3,35460,35520,,
487440,14086,TKJ,,2.6,35880,35880,,
487460,14317,GWL,GWL-BLNR,308.82,97800,98400,,
487460,14317,BLNR,BLNR-RRU,305.98,98700,98700,,
487460,14317,RRU,RRU-BAO,295.76,99060,99060,,
487460,14317,BAO,BAO-NUB,289.56,99300,99300,,
487460,14317,NUB,NUB-SANK,283.67,99480,99480,,
487460,14317,SANK,SANK-MRA,280,99600,99600,,
487460,14317,MRA,MRA-SIKD,270.33,100080,103020,,
487460,14317,SIKD,SIKD-HET,262.35,103920,103920,,
487460,14317,HET,HET-DHO,256.4,104700,104700,,
487460,14317,DHO,DHO-MIA,242.84,107520,108540,,
487460,14317,MIA,MIA-JJ,230.39,109140,109140,,
487460,14317,JJ,JJ-BHA,216,109680,109680,,
487460,14317,BHA,BHA-AGC,200.66,110220,110220,,
487460,14317,AGC,AGC-RKM,190.38,111600,111900,,
487460,14317,RKM,RKM-BFP,186.5,112500,112620,,
487460,14317,BFP,BFP-RNKA,185.05,112860,112860,,
487460,14317,RNKA,RNKA-KXM,175.98,113160,113160,,
487460,14317,KXM,KXM-DDDM,167,113460,113460,,
487460,14317,DDDM,DDDM-FAR,159,113760,113760,,
487460,14317,FAR,FAR-BAD,155.96,113880,113880,,
487460,14317,BAD,BAD-MTJ,147.27,114180,114180,,
487460,14317,MTJ,MTJ-BTSR,137.05,115500,115800,,
487460,14317,BTSR,BTSR-VRBD,134.64,116160,116160,,
487460,14317,VRBD,VRBD-AJH,127.28,116400,116400,,
487460,14317,AJH,AJH-CHJ,116.24,116760,116760,,
487460,14317,CHJ,CHJ-KSV,106.23,117120,117120,,
487460,14317,KSV,KSV-HDL,96.03,117600,117600,,
487460,14317,HDL,HDL-BNCR,83.73,118320,118320,,
487460,14317,BNCR,BNCR-SHLK,76.73,118620,118620,,
487460,14317,SHLK,SHLK-RDE,73.73,118800,118800,,
487460,14317,RDE,RDE-PWL,63.3,119700,121500,,
487460,14317,PWL,PWL-AST,53.99,122400,122400,,
487460,14317,AST,AST-BVH,42.76,122820,122820,,
487460,14317,BVH,BVH-FDN,32.85,123180,123180,,
487460,14317,FDN,FDN-FDB,28.85,123360,123360,,
487460,14317,FDB,FDB-TKDC,24.84,123720,123840,,
487460,14317,TKDC,TKDC-TKD,20.3,124560,124560,,
487460,14317,TKD,TKD-OKA,14.55,124920,124920,,
487460,14317,OKA,OKA-NZM,10.89,125700,125700,,
487460,14317,NZM,NZM-PGMD,7.23,126600,127500,,
487460,14317,PGMD,PGMD-TKJ,4.12,127800,127800,,
487460,14317,TKJ,,2.6,127980,127980,,
487474,14257,TKJ,TKJ-CSB,2.6,105600,105600,,
487474,14257,CSB,CSB-NDLS,1.3,106200,106200,,
487474,14257,NDLS,,0,106800,106800,,
487486,54473,NDLS,NDLS-CSB,0,66780,67200,,
487486,54473,CSB,CSB-TKJ,1.3,67440,67500,,
487486,54473,TKJ,,2.6,67740,67800,,
487487,54474,TKJ,TKJ-CSB,2.6,29160,29220,,
487487,54474,CSB,CSB-NDLS,1.3,29460,29520,,
487487,54474,NDLS,,0,30300,30420,,
487497,54539,NZM,NZM-PGMD,7.23,10800,10800,,
487497,54539,PGMD,PGMD-TKJ,4.12,11100,11100,,
487497,54539,TKJ,TKJ-CSB,2.6,11280,11280,,
487497,54539,CSB,CSB-NDLS,1.3,11640,11640,,
487497,54539,NDLS,,0,12000,12600,,
487498,54540,NDLS,NDLS-CSB,0,88200,88800,,
487498,54540,CSB,CSB-TKJ,1.3,89040,89040,,
487498,54540,TKJ,TKJ-PGMD,2.6,89280,89280,,
487498,54540,PGMD,PGMD-NZM,4.12,89460,89460,,
487498,54540,NZM,,7.23,90000,90000,,
487501,14318,TKJ,TKJ-PGMD,2.6,46560,46560,,
487501,14318,PGMD,PGMD-NZM,4.12,46980,46980,,
487501,14318,NZM,NZM-OKA,7.23,48000,49200,,
487501,14318,OKA,OKA-TKD,10.89,49620,49620,,
487501,14318,TKD,TKD-TKDC,14.55,49860,49860,,
487501,14318,TKDC,TKDC-FDB,20.3,50100,50100,,
487501,14318,FDB,FDB-FDN,24.84,50340,50460,,
487501,14318,FDN,FDN-BVH,28.85,50760,50760,,
487501,14318,BVH,BVH-AST,32.85,50940,50940,,
487501,14318,AST,AST-PWL,42.76,51300,51300,,
487501,14318,PWL,PWL-RDE,53.99,52980,52980,,
487501,14318,RDE,RDE-SHLK,63.3,53280,53280,,
487501,14318,SHLK,SHLK-BNCR,73.73,53640,53640,,
487501,14318,BNCR,BNCR-HDL,76.73,53760,53760,,
487501,14318,HDL,HDL-KSV,83.73,54000,54000,,
487501,14318,KSV,KSV-CHJ,96.03,54720,54720,,
487501,14318,CHJ,CHJ-AJH,106.23,55260,55260,,
487501,14318,AJH,AJH-VRBD,116.24,55620,55620,,
487501,14318,VRBD,VRBD-BTSR,127.28,55980,55980,,
487501,14318,BTSR,BTSR-MTJ,134.64,56220,56220,,
487501,14318,MTJ,MTJ-BAD,137.05,56700,57000,,
487501,14318,BAD,BAD-FAR,147.27,57600,57600,,
487501,14318,FAR,FAR-DDDM,155.96,57900,57900,,
487501,14318,DDDM,DDDM-KXM,159,57960,57960,,
487501,14318,KXM,KXM-RNKA,167,58320,58320,,
487501,14318,RNKA,RNKA-BFP,175.98,58620,58620,,
487501,14318,BFP,BFP-RKM,185.05,58920,58920,,
487501,14318,RKM,RKM-AGC,186.5,59160,59280,,
487501,14318,AGC,AGC-BHA,190.38,60000,60300,,
487501,14318,BHA,BHA-JJ,200.66,60900,60900,,
487501,14318,JJ,JJ-MIA,216,61800,61800,,
487501,14318,MIA,MIA-DHO,230.39,62760,62760,,
487501,14318,DHO,DHO-HET,242.84,63600,63720,,
487501,14318,HET,HET-SIKD,256.4,64500,64500,,
487501,14318,SIKD,SIKD-MRA,262.35,64680,64680,,
487501,14318,MRA,MRA-SANK,270.33,65100,65220,,
487501,14318,SANK,SANK-NUB,280,65760,65760,,
487501,14318,NUB,NUB-BAO,283.67,65820,65820,,
487501,14318,BAO,BAO-RRU,289.56,66060,66060,,
487501,14318,RRU,RRU-BLNR,295.76,66300,66300,,
487501,14318,BLNR,BLNR-GWL,305.98,66660,66660,,
487501,14318,GWL,,308.82,67320,67800,,
487505,19020,TKJ,TKJ-PGMD,2.6,75600,75600,,
487505,19020,PGMD,PGMD-NZM,4.12,75960,75960,,
487505,19020,NZM,NZM-OKA,7.23,76800,78600,,
487505,19020,OKA,OKA-TKD,10.89,79440,79440,,
487505,19020,TKD,TKD-TKDC,14.55,80400,80520,,
487505,19020,TKDC,TKDC-FDB,20.3,81060,81060,,
487505,19020,FDB,FDB-FDN,24.84,81360,81480,,
487505,19020,FDN,FDN-BVH,28.85,81780,81780,,
487505,19020,BVH,BVH-AST,32.85,82200,82320,,
487505,19020,AST,AST-PWL,42.76,83700,83700,,
487505,19020,PWL,PWL-RDE,53.99,85080,85200,,
487505,19020,RDE,RDE-SHLK,63.3,85680,85680,,
487505,19020,SHLK,SHLK-BNCR,73.73,86040,86040,,
487505,19020,BNCR,BNCR-HDL,76.73,86160,86160,,
487505,19020,HDL,HDL-KSV,83.73,86400,86400,,
487505,19020,KSV,KSV-CHJ,96.03,87000,87120,,
487505,19020,CHJ,CHJ-AJH,106.23,87660,87660,,
